task_id	hostname	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	cpu_model
116	hu-worker-c45	9f/42b94d	nf-9f42b94da429609755176f05d5b19e43-ededf	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	hs37d5_1-35477943	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (hs37d5_1-35477943)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704565	1770522705000	1770522705000	435	0	-	80.7	0.0	3276800	5640192	3276800	5644288	87367	3302	210	47	4591616	16384	3	3	/input/data/work/9f/42b94da429609755176f05d5b19e43	true	-	Intel Xeon Silver 4314
112	hu-worker-c42	1f/9b087b	nf-1f9b087b8fae7133a4621de2c5ae5646-f4dc4	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	Y_1-59373566	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (Y_1-59373566)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704396	1770522709000	1770522709000	4604	0	-	31.4	0.0	3141632	5640192	3141632	5644288	88592	4316	211	47	0	16384	3	3	/input/data/work/1f/9b087b8fae7133a4621de2c5ae5646	true	-	Intel Xeon Silver 4314
93	hu-worker-c42	54/c22964	nf-54c22964f242cf50d25757a50c925e2d-c0c46	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	2_1-243199373	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (2_1-243199373)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704428	1770522709000	1770522709000	4572	0	-	70.3	0.0	3244032	5640192	3244032	5644288	87483	3410	211	47	0	16384	2	2	/input/data/work/54/c22964f242cf50d25757a50c925e2d	true	-	Intel Xeon Silver 4314
111	hu-worker-c42	2b/561c30	nf-2b561c30218826928ec90cc4ab1b546d-431d3	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	20_1-63025520	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (20_1-63025520)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704596	1770522710000	1770522710000	5404	0	-	72.7	0.0	3215360	5640192	3215360	5644288	87483	3283	211	47	4194304	16384	2	2	/input/data/work/2b/561c30218826928ec90cc4ab1b546d	true	-	Intel Xeon Silver 4314
117	hu-worker-c45	ee/b3937d	nf-eeb3937d0f8d0439983e078164af45eb-e43bf	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	GL000192.1_1-547496	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000192.1_1-547496)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704650	1770522708000	1770522709000	4350	0	-	28.3	0.0	3215360	5640192	3215360	5644288	87355	3251	213	47	0	16384	3	3	/input/data/work/ee/b3937d0f8d0439983e078164af45eb	true	-	Intel Xeon Silver 4314
107	hu-worker-c44	2b/9dd4ff	nf-2b9dd4ffd53766c60ad57db6e490e2ae-5b280	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	15_1-102531392	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (15_1-102531392)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704707	1770522712000	1770522712000	7293	0	-	57.7	0.0	3268608	5640192	3268608	5644288	87308	3304	212	47	0	16384	2	2	/input/data/work/2b/9dd4ffd53766c60ad57db6e490e2ae	true	-	Intel Xeon Silver 4314
114	hu-worker-c44	58/c5a75f	nf-58c5a75f7791a57e68d57ad7c5e68721-e9afe	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	22_1-51304566	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (22_1-51304566)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704737	1770522712000	1770522712000	7263	0	-	21.2	0.0	3219456	5640192	3219456	5644288	87303	3277	212	47	0	16384	2	2	/input/data/work/58/c5a75f7791a57e68d57ad7c5e68721	true	-	Intel Xeon Silver 4314
109	hu-worker-c44	6c/f2d13f	nf-6cf2d13ffc4f9b47472789b414ef268d-5f51c	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	17_1-81195210	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (17_1-81195210)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704787	1770522712000	1770522713000	8213	0	-	19.5	0.0	3272704	5640192	3272704	5644288	87303	3293	215	47	0	16384	2	2	/input/data/work/6c/f2d13ffc4f9b47472789b414ef268d	true	-	Intel Xeon Silver 4314
105	hu-worker-c45	d6/83f73e	nf-d683f73e93964bc4372be1e802c34d35-a4bcb	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	13_1-115169878	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (13_1-115169878)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704810	1770522711000	1770522712000	7190	0	-	64.6	0.0	3297280	5640192	3297280	5644288	87324	3308	211	47	0	16384	4	3	/input/data/work/d6/83f73e93964bc4372be1e802c34d35	true	-	Intel Xeon Silver 4314
120	hu-worker-c40	6e/64e98c	nf-6e64e98c7829552b284c5831dd6fd87a-39cb8	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	GL000193.1_1-189789	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000193.1_1-189789)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704836	1770522712000	1770522712000	7164	0	-	84.2	0.0	3256320	5640192	3256320	5644288	87524	3249	213	47	0	16384	2	11	/input/data/work/6e/64e98c7829552b284c5831dd6fd87a	true	-	Intel Xeon Silver 4314
106	hu-worker-c42	22/906509	nf-22906509a0332b906e48875f5560fc2d-f9244	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	14_1-107349540	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (14_1-107349540)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704621	1770522713000	1770522714000	9379	0	-	72.7	0.0	3219456	5640192	3219456	5644288	87489	3305	213	47	0	16384	2	2	/input/data/work/22/906509a0332b906e48875f5560fc2d	true	-	Intel Xeon Silver 4314
97	hu-worker-c40	ee/dce247	nf-eedce24783b9125beedceca87e231931-5adac	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	6_1-171115067	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (6_1-171115067)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704680	1770522711000	1770522712000	7320	0	-	92.1	0.0	3272704	5640192	3272704	5644288	87488	3376	210	47	4194304	16384	5	13	/input/data/work/ee/dce24783b9125beedceca87e231931	true	-	Intel Xeon Silver 4314
110	hu-worker-c40	63/cc6351	nf-63cc6351b1ad812cf84ab550202b6b18-1dae3	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	18_1-78077248	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (18_1-78077248)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704764	1770522712000	1770522712000	7236	0	-	8.2	0.0	3215360	5640192	3215360	5644288	87488	3290	211	47	0	16384	2	2	/input/data/work/63/cc6351b1ad812cf84ab550202b6b18	true	-	Intel Xeon Silver 4314
123	hu-worker-c40	20/2e4372	nf-202e43725e20eaaa747fe02c67ef87f6-1e6e1	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	GL000212.1_1-186858	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000212.1_1-186858)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704890	1770522717000	1770522717000	12110	0	-	44.4	0.0	3313664	5640192	3313664	5644288	87525	3249	215	47	0	16384	2	2	/input/data/work/20/2e43725e20eaaa747fe02c67ef87f6	true	-	Intel Xeon Silver 4314
118	hu-worker-c40	fd/b7527c	nf-fdb7527cbe468383bb40a6c1099f6925-df461	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	GL000225.1_1-211173	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000225.1_1-211173)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704971	1770522717000	1770522717000	12029	0	-	23.5	0.0	3239936	5640192	3239936	5644288	87524	3249	213	47	0	16384	2	3	/input/data/work/fd/b7527cbe468383bb40a6c1099f6925	true	-	Intel Xeon Silver 4314
119	hu-worker-c45	86/ebd240	nf-86ebd2402e86184c016115daf7aa3b95-21164	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	GL000194.1_1-191469	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000194.1_1-191469)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522705029	1770522716000	1770522717000	11971	1000	-	63.4	0.0	3276800	5640192	3276800	5644288	87355	3249	215	47	0	16384	2	2	/input/data/work/86/ebd2402e86184c016115daf7aa3b95	true	-	Intel Xeon Silver 4314
124	hu-worker-c42	a3/3f8753	nf-a33f8753f01cc3be01b38d9eb537bb66-e3beb	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	GL000195.1_1-182896	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000195.1_1-182896)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522705078	1770522717000	1770522717000	11922	0	-	81.4	0.0	3248128	5640192	3248128	5644288	87518	3249	211	47	0	16384	2	2	/input/data/work/a3/3f8753f01cc3be01b38d9eb537bb66	true	-	Intel Xeon Silver 4314
103	hu-worker-c40	21/a7ea85	nf-21a7ea85e4f38ba7d0068385f425a995-1d9c6	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	11_1-135006516	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (11_1-135006516)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522705102	1770522717000	1770522717000	11898	0	-	47.1	0.0	3207168	5640192	3207168	5644288	87494	3350	215	47	0	16384	2	11	/input/data/work/21/a7ea85e4f38ba7d0068385f425a995	true	-	Intel Xeon Silver 4314
102	hu-worker-c42	9a/797c11	nf-9a797c116eb0b55f42f00203579bc019-c5d6a	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	10_1-135534747	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (10_1-135534747)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704859	1770522716000	1770522717000	12141	0	-	70.3	0.0	3256320	5640192	3256320	5644288	87489	3353	213	47	8388608	16384	2	3	/input/data/work/9a/797c116eb0b55f42f00203579bc019	true	-	Intel Xeon Silver 4314
104	hu-worker-c44	f5/428b07	nf-f5428b07d238be460328e004e33e6a17-1074f	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	12_1-133851895	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (12_1-133851895)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704919	1770522717000	1770522717000	12081	0	-	16.8	0.0	3133440	5640192	3133440	5644288	87309	3349	211	47	4194304	16384	2	11	/input/data/work/f5/428b07d238be460328e004e33e6a17	true	-	Intel Xeon Silver 4314
115	hu-worker-c42	1b/eccb6e	nf-1beccb6ed08e9f97d46831d88ff931ee-3d77d	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	21_1-48129895	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (21_1-48129895)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522704942	1770522717000	1770522717000	12058	0	-	12.9	0.0	3203072	5640192	3203072	5644288	87483	3277	213	47	0	16384	2	2	/input/data/work/1b/eccb6ed08e9f97d46831d88ff931ee	true	-	Intel Xeon Silver 4314
121	hu-worker-c44	49/f77ba6	nf-49f77ba675bd232ace8c4f4e5ac220bc-f609f	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	GL000200.1_1-187035	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000200.1_1-187035)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522705002	1770522717000	1770522717000	11998	0	-	90.8	0.0	3264512	5640192	3264512	5644288	87338	3249	212	47	4194304	16384	2	4	/input/data/work/49/f77ba675bd232ace8c4f4e5ac220bc	true	-	Intel Xeon Silver 4314
94	hu-worker-c44	c2/54363b	nf-c254363bbf96aff2e7e7d58bffc26a38-16786	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	3_1-198022430	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (3_1-198022430)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522705056	1770522717000	1770522717000	11944	0	-	75.6	0.0	3305472	5640192	3305472	5644288	87303	3387	212	47	0	16384	4	4	/input/data/work/c2/54363bbf96aff2e7e7d58bffc26a38	true	-	Intel Xeon Silver 4314
92	hu-worker-c40	bd/bfb532	nf-bdbfb532f0293ede7b1ab3abb04d18d7-96781	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	1_1-249250621	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (1_1-249250621)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522705125	1770522725000	1770522726000	20875	0	-	42.7	0.0	3239936	5640192	3239936	5644288	87488	3412	211	47	0	16384	2	2	/input/data/work/bd/bfb532f0293ede7b1ab3abb04d18d7	true	-	Intel Xeon Silver 4314
99	hu-worker-c44	b8/a30d90	nf-b8a30d90e6d58465620506727e33da11-f582e	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	X_1-155270560	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (X_1-155270560)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522705147	1770522726000	1770522726000	20853	0	-	65.3	0.0	3174400	5640192	3174400	5644288	87303	3367	211	47	0	16384	2	13	/input/data/work/b8/a30d90e6d58465620506727e33da11	true	-	Intel Xeon Silver 4314
113	hu-worker-c42	a6/5d787d	nf-a65d787de296da3b0976bb44aa425359-3a1b9	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	19_1-59128983	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (19_1-59128983)	COMPLETED	0	-	quay.io/biocontainers/tabix:1.11--hdfd78af_0	1	14400000	-	1073741824	1	1770522705169	1770522726000	1770522726000	20831	0	-	11.0	0.0	3215360	5640192	3215360	5644288	87483	3280	211	47	0	16384	2	2	/input/data/work/a6/5d787de296da3b0976bb44aa425359	true	-	Intel Xeon Silver 4314
