task_id,hash,native_id,process,name,status,exit,cpus,memory,submit,start,complete,duration,realtime,%cpu,peak_rss,peak_vmem,hostname,cpu_model
8,96/8be7a0,nf-968be7a01ba5e8db40fad600c4cefbef-c65d7,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_OMNI_REP1_T1),COMPLETED,0,32,45097156608,1780916220256,1780916233000,1780916541000,320744,301000,104.5,5399494656,12125732864,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
11,3e/9e12cb,nf-3e9e12cbb6470c5fcf89d90603e6b158-cf88a,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_OMNI_REP2_T1),COMPLETED,0,32,45097156608,1780916284078,1780916291000,1780916535000,250922,136000,200.4,5192368128,11972087808,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
14,2e/fc5c1b,nf-2efc5c1b05aaea4acdadb5c2eb2c4462-6e735,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_STD_REP1_T1),COMPLETED,0,32,45097156608,1780916295281,1780916537000,1780916687000,391719,133000,211.3,5243473920,12108410880,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
17,44/926615,nf-44926615d0e83bae223d3d49415a18c6-e0f12,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_STD_REP2_T1),COMPLETED,0,32,45097156608,1780916305425,1780916543000,1780916693000,387575,133000,203.0,5213122560,12108410880,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
9,51/8ffc49,nf-518ffc49b27c62652ccf31e6d9631c73-87685,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_OMNI_REP1_T1),COMPLETED,0,48,90194313216,1780916220276,1780916286000,1780916862000,641724,571000,682.5,4829028352,6245474304,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
12,6a/3b4154,nf-6a3b4154089b28d59c6c60f5e2ac9083-e4e7d,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_OMNI_REP2_T1),COMPLETED,0,48,90194313216,1780916284061,1780916396000,1780916965000,680939,564000,570.2,4829741056,6227869696,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
20,0d/4d2c48,nf-0d4d2c487bd4e5bbe522688f6264fcbe-77457,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_FAST_REP2_T1),COMPLETED,0,48,90194313216,1780916403078,1780916865000,1780916981000,577922,110000,4109.2,17233915904,23746473984,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
23,7f/c9824c,nf-7fc9824cb4722731fd594088a8201135-80f6c,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP2_T1),COMPLETED,0,32,45097156608,1780916983036,1780916983000,1780917007000,23964,19000,585.2,6222659584,29777608704,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
24,c9/9cf521,nf-c99cf521f8086616d0db2d28e4987508-e9ccc,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP2_T1),COMPLETED,0,16,25769803776,1780917027477,1780917028000,1780917035000,7523,2000,499.3,13369344,1294077952,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
18,b5/bde257,nf-b5bde257e3975b71e763536103e3d319-3b6b5,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_STD_REP2_T1),COMPLETED,0,48,90194313216,1780916305462,1780916984000,1780917399000,1093538,410000,671.9,4653281280,6016503808,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
13,27/b55c58,nf-27b55c58c765eb74047e6d78ca90bfb4-7d117,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_STD_REP1_T1),COMPLETED,0,48,90194313216,1780916295302,1780916968000,1780917401000,1105698,428000,672.9,4707110912,6057861120,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
19,a4/851f42,nf-a4851f420435e9fc3be38846ffbfd4a8-e9c92,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_FAST_REP1_T1),COMPLETED,0,48,90194313216,1780916347333,1780917401000,1780917477000,1129667,70000,3699.0,16703377408,23211417600,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
27,a4/c146cb,nf-a4c146cb95df99412f9a5988f7d5d246-844eb,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP1_T1),COMPLETED,0,32,45097156608,1780917482977,1780917483000,1780917503000,20023,15000,493.0,3700162560,31054741504,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
28,95/0ccb01,nf-950ccb0154f21478a491330cc46b497f-3e3f4,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP1_T1),COMPLETED,0,16,25769803776,1780917524517,1780917525000,1780917531000,6483,1000,477.9,18874368,1243803648,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
25,37/1db012,nf-371db012e5114f02f8fe31decf49e3f3-8a581,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_STD_REP2_T1),COMPLETED,0,48,90194313216,1780917403088,1780917404000,1780917589000,185912,178000,3746.6,13121773568,19855462400,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
26,dd/30eba1,nf-dd30eba1f56706d6ffcede3f54dd6cab-f7097,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_STD_REP1_T1),COMPLETED,0,48,90194313216,1780917403102,1780917480000,1780917658000,254898,172000,3877.7,13040488448,19389091840,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
29,7d/ec92c2,nf-7dec92c297d14870fc3c9fb774c86393-d0d28,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_STD_REP2_T1),COMPLETED,0,32,45097156608,1780917603076,1780917603000,1780917664000,60924,56000,547.6,18885320704,32833396736,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
31,51/f4d267,nf-51f4d26784b68f4da9b90937d9e826d1-0b493,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_STD_REP2_T1),COMPLETED,0,16,25769803776,1780917683194,1780917683000,1780917694000,10806,6000,465.1,21233664,1161703424,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
30,5d/7bf9c9,nf-5d7bf9c973c71ebca3434e787c05489c-89e16,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_STD_REP1_T1),COMPLETED,0,32,45097156608,1780917662996,1780917663000,1780917738000,75004,70000,485.4,19638800384,32962048000,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
32,6c/f6fc16,nf-6cf6fc16bd6929d0e046f54ebbc46e76-b9110,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_STD_REP1_T1),COMPLETED,0,16,25769803776,1780917743013,1780917743000,1780917758000,14987,10000,315.2,22020096,1295921152,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
22,6a/f24d72,nf-6af24d7247df8951967c42ec38ae4a0c-7ea08,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_OMNI_REP2_T1),COMPLETED,0,48,90194313216,1780916983059,1780917660000,1780917920000,936941,254000,4563.5,15589699584,20657082368,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
21,9e/e3da3a,nf-9ee3da3a1b0eb91b7d97c26da78178ea-8b3ca,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_OMNI_REP1_T1),COMPLETED,0,48,90194313216,1780916883038,1780917591000,1780917905000,1021962,308000,4603.4,15488102400,20520554496,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
34,56/fc4f5b,nf-56fc4f5b09918a2c816a7e4701ba77d9-f29e3,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_OMNI_REP1_T1),COMPLETED,0,32,45097156608,1780917923026,1780917923000,1780918018000,94974,90000,475.1,22719455232,34655940608,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
33,37/94feff,nf-3794feffd7efe36c6050a038a2585226-3afe1,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_OMNI_REP2_T1),COMPLETED,0,32,45097156608,1780917923008,1780917923000,1780918006000,82992,78000,463.4,18978611200,33365893120,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
38,69/fafd04,nf-69fafd04963c657211bbcd16762355be-60abd,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_FAST_REP1),COMPLETED,0,32,45097156608,1780918023065,1780918023000,1780918031000,7935,0,221.8,5505024,16924672,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
37,74/d3aa78,nf-74d3aa7850ed0281400ace26f292776c-1adda,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_FAST_REP2),COMPLETED,0,32,45097156608,1780918023042,1780918023000,1780918032000,8958,1000,105.2,7864320,22564864,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
39,ac/242f75,nf-ac242f75b07a98335f07cdbf53f0f159-df221,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_STD_REP2),COMPLETED,0,32,45097156608,1780918023081,1780918023000,1780918032000,8919,1000,109.3,7077888,28205056,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
40,bf/bf800f,nf-bfbf800f2854318132daaec276a45809-651f6,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_STD_REP1),COMPLETED,0,32,45097156608,1780918023097,1780918023000,1780918030000,6903,1000,214.2,12582912,37855232,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
41,0a/4143ff,nf-0a4143ff814a4a798f57541d517c214f-5ed31,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_OMNI_REP1),COMPLETED,0,32,45097156608,1780918023111,1780918033000,1780918040000,16889,1000,225.1,12582912,43499520,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
36,d2/85b66f,nf-d285b66f826d012f800927252e924043-4575b,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_OMNI_REP2_T1),COMPLETED,0,16,25769803776,1780918023025,1780918023000,1780918051000,27975,23000,127.0,18874368,1295921152,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
35,31/e6ce67,nf-31e6ce6798c037dba6a85517db54a9fc-d4493,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_OMNI_REP1_T1),COMPLETED,0,16,25769803776,1780918023007,1780918023000,1780918054000,30993,26000,145.9,16515072,1244332032,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
42,88/cd928f,nf-88cd928fa816d76fe1bd098bd572f2cc-f4866,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_OMNI_REP2),COMPLETED,0,32,45097156608,1780918023126,1780918036000,1780918043000,19874,1000,162.8,2359296,5644288,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
52,69/2b84db,nf-692b84db8fe5143476d47ebd274a2a16-c17e0,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_FAST_REP1_T1),COMPLETED,0,1,6442450944,1780918063067,1780918063000,1780918073000,9933,4000,138.6,4718592,231661568,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
48,63/548338,nf-6354833887063eff552132c85aba9880-975ec,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_FAST_REP2_T1),COMPLETED,0,1,6442450944,1780918063126,1780918064000,1780918069000,5874,0,51.2,3145728,5644288,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
51,49/4a8cbd,nf-494a8cbdad8aadace1a88a4f0a96fa4d-4debe,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_FAST_REP1_T1),COMPLETED,0,1,6442450944,1780918063165,1780918063000,1780918069000,5835,0,44.9,2359296,5644288,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
49,df/54b25e,nf-df54b25e24410d02f108d78e59c45ca6-f73a9,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_FAST_REP2_T1),COMPLETED,0,1,6442450944,1780918063221,1780918064000,1780918076000,12779,7000,131.1,5505024,231661568,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
53,5c/10ff4f,nf-5c10ff4fdf0c9c5d8a6f719ed2b157ad-a2084,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_STD_REP2_T1),COMPLETED,0,1,6442450944,1780918063319,1780918064000,1780918069000,5681,0,76.8,11010048,19460096,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
59,a8/df57cf,nf-a8df57cf8a09837ca479aa1a0f4226db-2a8d2,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_STD_REP1_T1),COMPLETED,0,1,6442450944,1780918063304,1780918064000,1780918069000,5696,0,78.3,3145728,5644288,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
60,27/b5a914,nf-27b5a9146cd2d44e0113e991ef75add7-65f7f,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_OMNI_REP2_T1),COMPLETED,0,1,6442450944,1780918063427,1780918064000,1780918069000,5573,0,44.0,2359296,5644288,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
