task_id,hash,native_id,process,name,status,exit,cpus,memory,submit,start,complete,duration,realtime,%cpu,peak_rss,peak_vmem,hostname,cpu_model
6,6a/449bb3,nf-6a449bb3de886c2dfcd8f764b139fd30-04632,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2),COMPLETED,0,32,45097156608,1780902497813,1780902498000,1780902704000,206187,200000,62.9,2814337024,11701878784,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
10,3a/6a3d69,nf-3a6a3d69cb4c4e722ceb47ad9ea7a85c-561ab,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R3),COMPLETED,0,16,25769803776,1780902579399,1780902586000,1780902731000,151601,138000,87.1,808255488,33694138368,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
12,68/8f5eca,nf-688f5eca450178b653a901fba8ff7b61-6e824,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R1),COMPLETED,0,32,45097156608,1780902583679,1780902665000,1780902746000,162321,75000,104.4,5255385088,11833667584,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
15,9e/2df9a4,nf-9e2df9a402637dab47e1571f8a21ca9f-826ed,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2),COMPLETED,0,16,25769803776,1780902604301,1780902667000,1780902732000,127699,60000,118.4,1812357120,63648092160,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
14,56/5dca84,nf-565dca84ecb4a2c16411a3fc8cd687e9-10842,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R2),COMPLETED,0,32,45097156608,1780902604319,1780902707000,1780902746000,141681,33000,108.2,3143184384,11833667584,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
13,e9/05edb3,nf-e905edb31c1f5dc5a4e2c7b68ffd0bc1-dc328,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R1),COMPLETED,0,16,25769803776,1780902583661,1780902585000,1780902759000,175339,169000,90.4,1283514368,44041154560,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
7,9d/ee26b6,nf-9dee26b61ca934f46addb8c94602028c-01ee2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2),COMPLETED,0,16,25769803776,1780902497837,1780902498000,1780902805000,307163,301000,77.8,2527686656,73834323968,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
3,33/b3ba51,nf-33b3ba5131ed1568ff151a16a456da15-0cd12,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R1),COMPLETED,0,16,25769803776,1780902497944,1780902498000,1780902825000,327056,305000,82.9,2705252352,74822791168,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
21,a4/b8cf5f,nf-a4b8cf5fa005c91aa4c89c9743201ec2-e744e,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX (genome.fa),COMPLETED,0,48,51539607552,1780902597097,1780902754000,1780902925000,327903,77000,264.9,19356188672,26043928576,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
20,84/5cde38,nf-845cde38582521bc74915798bab34503-2ae03,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R3),COMPLETED,0,16,25769803776,1780902627323,1780902667000,1780902923000,295677,225000,105.0,2491981824,73842794496,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
19,41/6b4b08,nf-416b4b082e41b71d52ed5f22905bd8f5-f679e,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R3),COMPLETED,0,32,45097156608,1780902627341,1780902755000,1780902922000,294659,121000,102.0,3033137152,11833667584,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
25,49/0dc6a7,nf-490dc6a70431bcc20f99d6d0b3ebfb40-429fc,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R1),COMPLETED,0,32,45097156608,1780902928908,1780902929000,1780903322000,393092,362000,2612.9,32744697856,34462629888,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
24,21/fee5df,nf-21fee5df119a2be5e01e49d5857ed6a6-896bd,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R3),COMPLETED,0,32,45097156608,1780902928928,1780902929000,1780903332000,403072,388000,2678.9,40352620544,42493640704,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
22,4e/dc33ae,nf-4edc33aed82b7d5e65e0c946561db07c-0f126,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R1),COMPLETED,0,32,45097156608,1780902928866,1780902929000,1780903432000,503134,491000,2778.8,32187904000,34080321536,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
28,c7/90ea34,nf-c790ea342b55e200c9495367772dc41b-efbed,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R1),COMPLETED,0,32,45097156608,1780903328837,1780903435000,1780903467000,138163,27000,347.3,175374336,2698481664,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
29,3f/43ea01,nf-3f43ea0153f0d9612d9b4725c70319d0-5e8f0,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R3),COMPLETED,0,32,45097156608,1780903348820,1780903470000,1780903498000,149180,23000,297.2,192675840,2768982016,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
26,44/c5b3ea,nf-44c5b3ea76b38e29b0e23881447c1f0e-49cf3,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R2),COMPLETED,0,32,45097156608,1780902928948,1780903325000,1780903534000,605052,189000,2606.4,41545719808,43184984064,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
30,8c/5e9d66,nf-8c5e9d66dc266b3e51697987973485bb-bfe87,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R1),COMPLETED,0,32,45097156608,1780903449295,1780903500000,1780903588000,138705,81000,174.9,168296448,2692472832,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
31,ac/6edde4,nf-ac6edde4faabf93815b3367d2e27381e-aeb0c,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R1),COMPLETED,0,32,45097156608,1780903470217,1780903536000,1780903592000,121783,48000,232.3,3368947712,30377193472,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
32,ae/ba2b07,nf-aeba2b0787009a0993a35916b17a4e4d-ada1d,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R3),COMPLETED,0,32,45097156608,1780903510611,1780903589000,1780903623000,112389,25000,294.5,2495918080,30117269504,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
33,04/85c45d,nf-0485c45d79d5e2ad966d3d2c78691ea7-0c02e,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R2),COMPLETED,0,32,45097156608,1780903549699,1780903595000,1780903616000,66301,16000,208.7,148635648,2670100480,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
35,1e/0d6d2d,nf-1e0d6d2d99d540d041793eb8c309326f-a4f98,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R1),COMPLETED,0,16,25769803776,1780903611152,1780903611000,1780903619000,7848,2000,609.3,14155776,1033043968,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
40,5e/c41f26,nf-5ec41f2674d223d652563f2bdcafa50e-0590b,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_R1),COMPLETED,0,1,6442450944,1780903629535,1780903630000,1780903635000,5465,0,108.3,2359296,5644288,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
36,ae/278bad,nf-ae278bad79cce3173ab59cd7c8a0e5b0-66123,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R3),COMPLETED,0,16,25769803776,1780903629061,1780903629000,1780903636000,6939,1000,699.1,17301504,1296117760,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
38,23/d5b96f,nf-23d5b96f536567f7197f6c124ceaecc4-9a95b,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_R1),COMPLETED,0,1,6442450944,1780903629596,1780903630000,1780903652000,22404,17000,120.4,5505024,231587840,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
37,36/0d77ad,nf-360d77ade2d6bcab19f13d382c9fc901-8df7d,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R2),COMPLETED,0,32,45097156608,1780903629087,1780903629000,1780903653000,23913,18000,207.8,1329856512,29815214080,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
34,2e/f2faa8,nf-2ef2faa81cf97257d2ee6db6f26560b8-aaf8a,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R1),COMPLETED,0,32,45097156608,1780903591363,1780903618000,1780903667000,75637,44000,392.7,5613264896,30603579392,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
46,5e/9abba1,nf-5e9abba1dec594f1b3c4133906603fd6-acbfd,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R3),COMPLETED,0,1,6442450944,1780903649133,1780903649000,1780903666000,16867,10000,104.6,5505024,231587840,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
44,dd/31a059,nf-dd31a059e7a6d31e0106c41a4da71f85-19818,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R3),COMPLETED,0,1,6442450944,1780903649205,1780903649000,1780903655000,5795,0,35.0,2359296,5644288,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
39,cf/b7b98f,nf-cfb7b98fe71e799d18a3c9b0d70139e4-c2aa9,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_R1),COMPLETED,0,1,6442450944,1780903629695,1780903630000,1780903680000,50305,44000,140.8,54263808,233005056,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
47,57/ddfc31,nf-57ddfc3191a319165280a9a8085827e0-3f12b,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (A549_R3),COMPLETED,0,1,6442450944,1780903649299,1780903649000,1780903678000,28701,23000,126.9,985399296,1150717952,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
48,9f/966ccf,nf-9f966ccf8d60f4fc4677bfb7b94a0935-f5ddd,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R2),COMPLETED,0,16,25769803776,1780903669020,1780903669000,1780903679000,9980,1000,434.5,3145728,5644288,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
49,0d/c4b724,nf-0dc4b724e2c64c8a6d6240a228264b39-f2f97,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R1),COMPLETED,0,16,25769803776,1780903669047,1780903669000,1780903691000,21953,17000,204.2,11796480,1296125952,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
51,aa/876efe,nf-aa876efec0f4448e775f2aaf61a2f655-b8ccd,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_R2),COMPLETED,0,1,6442450944,1780903689048,1780903689000,1780903694000,4952,0,62.3,2359296,5644288,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
52,6d/840b8e,nf-6d840b8e4018faea40cabe976872f749-85941,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_R2),COMPLETED,0,1,6442450944,1780903689072,1780903689000,1780903699000,9928,5000,117.1,6291456,231587840,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
50,2c/2b3fbf,nf-2c2b3fbf9fd98bc3c5ba38df5381520e-248c4,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_R2),COMPLETED,0,1,6442450944,1780903689136,1780903689000,1780903708000,18864,14000,119.4,138412032,297459712,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
41,bf/782274,nf-bf7822745736e5e13ea2343e40306821-ed18f,NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED,NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (1),COMPLETED,0,32,45097156608,1780903629632,1780903672000,1780903717000,87368,37000,127.5,1400627200,1572913152,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
57,67/942d83,nf-67942d83975f615183a093cffb35ddd2-8ac37,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R1),COMPLETED,0,1,6442450944,1780903708947,1780903709000,1780903714000,5053,0,54.2,2359296,5644288,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
59,c2/0ddd4b,nf-c20ddd4b3289dec781524f239cce4b97-d053d,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R1),COMPLETED,0,1,6442450944,1780903709024,1780903709000,1780903741000,31976,26000,121.2,5505024,231587840,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
58,5d/670d23,nf-5d670d236683e55189bd04b89636d668-d527e,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (A549_R1),COMPLETED,0,1,6442450944,1780903709047,1780903709000,1780903759000,49953,45000,140.0,75497472,235511808,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
43,8c/a611f2,nf-8ca611f2246eb750e4854a56baa1aab0-22366,NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV,NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (A549_R3),COMPLETED,0,32,45097156608,1780903649236,1780903656000,1780903754000,104764,90000,113.5,6181728256,7472283648,ip-172-31-1-173,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
23,53/a8b182,nf-53a8b182551e8930a6d31fbfc844d508-76d18,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R2),COMPLETED,0,32,45097156608,1780902928884,1780902929000,1780903829000,900116,834000,2945.0,41949708288,43811708928,ip-172-31-12-170,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz
