task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
62,hu-worker-c45,6d/b42e20,nf-6db42e204f6417df0cfc9c48327b747e-4f290,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508995308,1763508999000,1763509180000,184692,180000,-,201.9,0.4,1094524928,4764860416,1094922240,4764868608,3250381765,3709374,6315154,11244,33603584,4366336,83,0,/input/data/work/6d/b42e204f6417df0cfc9c48327b747e,true,-,Intel Xeon Silver 4314
41,hu-worker-c44,ce/ec08e9,nf-ceec08e9c19a00778e853247789581ac-913b3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508995614,1763509071000,1763509200000,204386,128000,-,202.7,0.4,1093873664,4835119104,1093873664,4900134912,2627192879,3685673,5098133,11264,0,4337664,7,2,/input/data/work/ce/ec08e9c19a00778e853247789581ac,true,-,Intel Xeon Silver 4314
47,hu-worker-c44,09/d4a0af,nf-09d4a0af849f35e86d21af7dfcf82090-62c33,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508995644,1763509086000,1763509227000,231356,140000,-,200.6,0.4,1104949248,4973539328,1104949248,5036457984,2711662268,3695988,5263118,11279,0,4407296,6,2,/input/data/work/09/d4a0af849f35e86d21af7dfcf82090,true,-,Intel Xeon Silver 4314
14,hu-worker-c40,06/837237,nf-0683723780159aa498f760ca58c45eae-f79ec,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508995795,1763509124000,1763509239000,243205,114000,-,198.5,0.4,1212706816,5049425920,1213374464,5051691008,2183676409,3676837,4231883,11278,0,4468736,6,6,/input/data/work/06/83723780159aa498f760ca58c45eae,true,-,Intel Xeon Silver 4314
61,hu-worker-c44,dd/7c69b9,nf-dd7c69b939cd9d17f65a167c01a7a74f-f1fe0,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508995759,1763509110000,1763509243000,247241,132000,-,202.8,0.4,1204600832,5117587456,1206263808,5182603264,2652430019,3690233,5147419,11297,0,4390912,6,2,/input/data/work/dd/7c69b939cd9d17f65a167c01a7a74f,true,-,Intel Xeon Silver 4314
19,hu-worker-c40,f6/dfb14c,nf-f6dfb14c5fe814b0649da860b24afd1b-50303,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508995827,1763509143000,1763509287000,291173,142000,-,202.3,0.4,1189281792,5053710336,1189281792,5053714432,2677430761,3684424,5196252,11381,0,4546560,6,2,/input/data/work/f6/dfb14c5fe814b0649da860b24afd1b,true,-,Intel Xeon Silver 4314
58,hu-worker-c40,34/1755dd,nf-341755dd6fde6b22ef803811b35e7204-0a267,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508995917,1763509154000,1763509304000,308083,149000,-,200.7,0.4,1191301120,4981264384,1216278528,5038555136,2761689156,3683681,5360816,11294,0,4591616,6,2,/input/data/work/34/1755dd6fde6b22ef803811b35e7204,true,-,Intel Xeon Silver 4314
42,hu-worker-c42,c1/e61d61,nf-c1e61d611adeca55266fc3c719d687d1-1444f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508995951,1763509154000,1763509326000,330049,171000,-,200.5,0.4,1133248512,5113393152,1134055424,5172781056,2792758382,3701608,5421497,11330,0,4632576,6,4,/input/data/work/c1/e61d611adeca55266fc3c719d687d1,true,-,Intel Xeon Silver 4314
54,hu-worker-c45,47/386aa7,nf-47386aa7072e308c427294e3a72b9864-cb290,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508995982,1763509182000,1763509336000,340018,152000,-,201.6,0.4,1090002944,4833021952,1090686976,4900134912,2544321578,3679545,4936277,11293,0,4292608,6,176,/input/data/work/47/386aa7072e308c427294e3a72b9864,true,-,Intel Xeon Silver 4314
66,hu-worker-c44,5c/1572fb,nf-5c1572fbf3ad3d5cf6907e3266a8a117-3994d,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508996176,1763509202000,1763509358000,361824,155000,-,201.3,0.4,1092739072,4901183488,1092927488,4902170624,3000428399,3704574,5827104,11246,0,4333568,6,2,/input/data/work/5c/1572fbf3ad3d5cf6907e3266a8a117,true,-,Intel Xeon Silver 4314
64,hu-worker-c44,4d/6c04b9,nf-4d6c04b9cdedb7f446b08e75605c4983-1e508,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508996244,1763509230000,1763509375000,378756,144000,-,198.4,0.4,1200357376,5049425920,1214197760,5054631936,2739940242,3707919,5318341,11336,0,4399104,6,4,/input/data/work/4d/6c04b9cdedb7f446b08e75605c4983,true,-,Intel Xeon Silver 4314
8,hu-worker-c44,eb/7cae64,nf-eb7cae64baacbab11341cac540fd63e1-b18d7,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508996357,1763509252000,1763509380000,383643,127000,-,200.9,0.4,1190498304,5049425920,1204109312,5054631936,2508432444,3693312,4866147,11353,0,4407296,6,3,/input/data/work/eb/7cae64baacbab11341cac540fd63e1,true,-,Intel Xeon Silver 4314
38,hu-worker-c40,83/bb93f8,nf-83bb93f8e8f57dc1d8fcf7fa3b899d79-bac6f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508996320,1763509242000,1763509399000,402680,156000,-,199.1,0.5,1219375104,4913102848,1221931008,4918562816,3168603857,3693195,6155568,11267,0,4624384,6,3,/input/data/work/83/bb93f8e8f57dc1d8fcf7fa3b899d79,true,-,Intel Xeon Silver 4314
30,hu-worker-c40,f8/e1d7e0,nf-f8e1d7e0351b1fa75e05f85c6f7d3c77-a88b1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508996468,1763509290000,1763509408000,411532,116000,-,199.7,0.4,1182535680,4981264384,1187840000,5044183040,2518975384,3693325,4886773,11348,0,4476928,6,2,/input/data/work/f8/e1d7e0351b1fa75e05f85c6f7d3c77,true,-,Intel Xeon Silver 4314
53,hu-worker-c40,dd/aa244b,nf-ddaa244ba7f2421fb9c683481082e606-21e10,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508996649,1763509307000,1763509421000,424351,113000,-,200.2,0.4,1145901056,4840747008,1146957824,4843339776,2508432279,3694697,4866176,11269,0,4472832,6,2,/input/data/work/dd/aa244ba7f2421fb9c683481082e606,true,-,Intel Xeon Silver 4314
50,hu-worker-c42,0d/e91f50,nf-0de91f50603c5e387f9962578a6eaef5-f5fc9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508996679,1763509330000,1763509447000,450321,116000,-,200.3,0.4,1085947904,4696698880,1085947904,4763811840,2559987707,3690877,4966864,11303,0,4423680,6,11,/input/data/work/0d/e91f50603c5e387f9962578a6eaef5,true,-,Intel Xeon Silver 4314
68,hu-worker-c45,d7/802a57,nf-d7802a5752eacd3b31df88353f15d35a-d9fae,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508996803,1763509339000,1763509454000,457197,114000,-,201.0,0.4,1102032896,4971442176,1102069760,5038555136,2632362862,3688483,5108229,11269,0,4300800,6,2,/input/data/work/d7/802a5752eacd3b31df88353f15d35a,true,-,Intel Xeon Silver 4314
16,hu-worker-c45,67/71b603,nf-6771b603711eb3220d5900227284b56e-1c806,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,64424509440,1,1763508994931,1763508999000,1763509482000,487069,482000,-,779.0,1.6,4081016832,6396280832,4136562688,6397366272,61407163071,59126388711,8335990,2633326,0,4028272640,1410141,526857,/input/data/work/67/71b603711eb3220d5900227284b56e,true,-,Intel Xeon Silver 4314
67,hu-worker-c44,c3/b08fe8,nf-c3b08fe81e8a1f36f4e8abaf6d3a7f0c-a48f9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508996847,1763509360000,1763509502000,505153,140000,-,200.2,0.4,1093558272,5037506560,1094037504,5037514752,3163887537,3680004,6146352,11244,0,4345856,6,3,/input/data/work/c3/b08fe81e8a1f36f4e8abaf6d3a7f0c,true,-,Intel Xeon Silver 4314
81,hu-worker-c40,e3/3a1e80,nf-e33a1e80f6a241c537e1be743e759905-d3d9e,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508997413,1763509424000,1763509508000,510587,83000,-,200.0,0.4,1111846912,4974972928,1112043520,5038555136,1831956956,3672467,3544933,11267,0,4308992,6,2,/input/data/work/e3/3a1e80f6a241c537e1be743e759905,true,-,Intel Xeon Silver 4314
69,hu-worker-c44,7b/be4291,nf-7bbe4291896858f076514871a206b067-f6eb2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508996965,1763509377000,1763509518000,521035,139000,-,200.2,0.4,1101811712,4971442176,1102102528,5036457984,3129588070,3711660,6079367,11307,0,4370432,6,2,/input/data/work/7b/be4291896858f076514871a206b067,true,-,Intel Xeon Silver 4314
73,hu-worker-c40,06/9b2c4c,nf-069b2c4c4401f5c2e45dd14b6a74025a-dd610,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508997045,1763509402000,1763509520000,522955,117000,-,199.9,0.4,1176285184,5049425920,1190346752,5112344576,2651860760,3695487,5146310,11262,0,4485120,6,2,/input/data/work/06/9b2c4c4401f5c2e45dd14b6a74025a,true,-,Intel Xeon Silver 4314
40,hu-worker-c40,67/ba20dd,nf-67ba20ddc293650dc3c6a8a9c7868f1d-4fb7a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,64424509440,1,1763508994997,1763508995000,1763509540000,545003,543000,-,768.6,1.6,4049231872,6464450560,4119826432,6465839104,74190205436,71440363039,10022612,3178894,0,4904046592,1555368,30750,/input/data/work/67/ba20ddc293650dc3c6a8a9c7868f1d,true,-,Intel Xeon Silver 4314
7,hu-worker-c45,6e/fb22b8,nf-6efb22b800657032e57a6487531b5091-3f67b,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,64424509440,1,1763508994545,1763508999000,1763509548000,553455,547000,-,775.3,1.6,4195704832,6613065728,4250329088,6675992576,70437148372,67831606925,9536836,3018991,2666496,4627021824,1614652,441813,/input/data/work/6e/fb22b800657032e57a6487531b5091,true,-,Intel Xeon Silver 4314
72,hu-worker-c44,4e/82b627,nf-4e82b627fe5100a1e7bc182516bc97ca-4ab58,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1763508997006,1763509388000,1763509549000,551994,160000,-,199.3,0.4,1147588608,5045231616,1147588608,5047824384,3615131001,3700583,7027699,11279,0,4374528,6,2,/input/data/work/4e/82b627fe5100a1e7bc182516bc97ca,true,-,Intel Xeon Silver 4314
46,hu-worker-c44,e0/a2eadf,nf-e0a2eadf74bc232175fcea968abd63d1-48f58,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,12,57600000,-,64424509440,1,1763508995037,1763508995000,1763509552000,556963,556000,-,774.5,1.6,4075638784,6396289024,4142366720,6397366272,76786584411,73949503775,10353713,3289773,8392704,5059866624,1553030,27404,/input/data/work/e0/a2eadf74bc232175fcea968abd63d1,true,-,Intel Xeon Silver 4314
